2003-02-12 07:00:00,1.913,0.29
2003-02-12 19:30:00,2.018,0.23
2003-02-13 08:15:00,2.162,0.45
2003-02-13 20:45:00,2.415,0.52
2003-02-14 09:15:00,2.797,0.42
2003-02-14 21:45:00,2.795,0.32
2003-02-15 10:00:00,3.245,0.32
2003-02-15 22:30:00,3.308,0.85
2003-02-16 10:45:00,3.774,0.94
2003-02-16 23:00:00,3.809,0.71
2003-02-17 11:15:00,4.034,1.1
2003-02-17 23:45:00,4.007,0.76
2003-02-18 12:00:00,4.509,1.27
2003-02-19 00:30:00,4.433,1.21
2003-02-19 12:45:00,4.752,0.71
2003-02-20 13:15:00,4.647,0.71
2003-02-21 01:45:00,4.336,0.63
2003-02-21 14:00:00,4.408,0.42
2003-02-22 02:30:00,3.952,0.52
2003-02-23 03:15:00,3.566,0.8
2003-02-23 15:45:00,3.65,0.48
2003-02-24 04:15:00,2.799,0.59
2003-02-24 16:45:00,2.847,0.42
2003-02-25 05:30:00,2.612,0.52
2003-02-25 18:15:00,2.56,0.48
2003-02-26 07:00:00,2.597,0.42
2003-02-26 19:45:00,2.575,0.26
2003-02-27 08:15:00,2.902,0.29
2003-02-27 21:00:00,2.996,0.26
2003-02-28 09:30:00,3.334,0.94
2003-02-28 22:00:00,3.586,0.99
2003-03-01 10:15:00,3.843,0.59
2003-03-01 22:30:00,3.796,0.48
2003-03-02 10:45:00,4.131,0.71
2003-03-02 23:15:00,3.855,0.29
2003-03-03 11:30:00,4.331,0.56
2003-03-03 23:45:00,3.899,0.71
2003-03-04 12:00:00,4.587,0.52
2003-03-05 12:30:00,4.447,0.85
2003-03-06 13:00:00,4.24,0.94
2003-03-07 13:30:00,4.258,0.94
2003-03-09 02:30:00,3.374,1.89
2003-03-09 14:30:00,3.478,1.53
2003-03-10 15:30:00,2.946,1.46
2003-03-11 03:45:00,2.632,1.66
2003-03-11 16:15:00,2.537,1.21
2003-03-12 04:45:00,1.555,1.21
2003-03-12 17:15:00,1.594,0.59
2003-03-13 06:15:00,1.542,0.56
2003-03-13 19:00:00,1.601,0.63
2003-03-14 07:45:00,2.05,0.45
2003-03-14 20:30:00,2.282,0.52
2003-03-15 08:45:00,2.592,0.45
2003-03-15 21:15:00,2.936,0.63
2003-03-16 09:45:00,3.225,0.76
2003-03-16 22:00:00,3.617,0.29
2003-03-17 22:45:00,4.079,0.63
2003-03-18 11:00:00,4.319,0.8
2003-03-18 23:30:00,4.478,0.26
2003-03-19 11:45:00,4.734,0.18
2003-03-20 00:00:00,4.729,0.29
2003-03-20 12:15:00,4.932,0.45
2003-03-21 00:45:00,4.7,0.23
2003-03-21 13:00:00,4.852,0.21
2003-03-22 13:45:00,4.561,0.48
2003-03-23 02:15:00,4.18,0.45
2003-03-23 14:30:00,4.048,0.32
2003-03-24 03:00:00,3.701,0.23
2003-03-24 15:30:00,3.37,0.26
2003-03-26 05:15:00,2.458,0.23
2003-03-26 18:00:00,2.208,0.16
2003-03-27 06:45:00,2.346,0.21
2003-03-27 19:45:00,2.365,0.29
2003-03-28 08:15:00,2.797,0.29
2003-03-28 21:00:00,2.866,0.23
2003-03-29 09:00:00,3.268,0.59
2003-03-29 21:45:00,3.161,0.23
2003-03-30 10:00:00,3.596,0.48
2003-03-30 22:15:00,3.436,0.85
2003-03-31 10:30:00,3.947,0.42
2003-03-31 23:00:00,3.898,0.59
2003-04-01 11:15:00,4.519,1.66
2003-04-03 00:00:00,3.897,0.85
2003-04-04 00:15:00,3.774,0.59
2003-04-04 12:30:00,3.946,0.9
2003-04-05 00:45:00,3.576,0.48
2003-04-05 13:00:00,3.683,0.23
2003-04-06 01:15:00,3.409,0.26
2003-04-06 13:30:00,3.364,0.42
2003-04-07 14:00:00,3.038,0.56
2003-04-08 14:45:00,2.557,0.35
2003-04-09 03:00:00,2.453,0.52
2003-04-09 15:30:00,2.231,0.35
2003-04-10 04:00:00,2.039,0.38
2003-04-10 16:45:00,1.828,0.52
2003-04-11 05:30:00,1.956,0.29
2003-04-11 18:30:00,2.037,0.42
2003-04-12 07:00:00,2.238,0.21
2003-04-12 19:45:00,2.473,0.23
2003-04-13 08:15:00,2.851,0.67
2003-04-13 20:45:00,3.237,0.38
2003-04-14 09:00:00,3.635,0.59
2003-04-14 21:30:00,3.805,0.45
2003-04-15 22:15:00,4.33,0.38
2003-04-16 10:30:00,4.597,0.23
2003-04-16 23:00:00,4.724,0.23
2003-04-17 11:15:00,4.864,0.38
2003-04-17 23:45:00,4.814,0.35
2003-04-18 12:00:00,4.857,0.42
2003-04-19 00:15:00,4.721,0.42
2003-04-19 12:45:00,4.661,0.99
2003-04-20 01:00:00,4.436,0.94
2003-04-20 13:30:00,4.336,1.05
2003-04-21 14:15:00,3.91,0.32
2003-04-22 02:45:00,3.687,0.35
2003-04-22 15:15:00,3.134,0.35
2003-04-23 03:45:00,2.979,0.18
2003-04-24 04:45:00,2.63,0.63
2003-04-24 18:00:00,2.188,0.48
2003-04-25 06:15:00,2.534,0.63
2003-04-25 19:30:00,2.352,0.48
2003-04-26 07:30:00,2.961,0.56
2003-04-26 20:30:00,3.007,1.21
2003-04-27 08:30:00,3.343,1.15
2003-04-27 21:15:00,3.225,1.1
2003-04-29 10:00:00,3.888,0.48
2003-04-29 22:15:00,3.773,0.52
2003-04-30 10:30:00,4.073,0.38
2003-04-30 22:45:00,3.958,1.05
2003-05-01 11:00:00,4.109,0.71
2003-05-03 12:00:00,3.848,0.56
2003-05-04 00:15:00,4.032,1.21
2003-05-04 12:30:00,3.887,0.94
2003-05-05 13:15:00,3.572,1.05
2003-05-06 01:15:00,3.461,1.89
2003-05-06 13:45:00,3.049,0.85
2003-05-07 02:00:00,3.07,0.99
2003-05-07 14:30:00,2.661,0.99
2003-05-08 02:45:00,3.157,1.33
2003-05-09 03:45:00,2.491,0.52
2003-05-09 16:15:00,2.396,1.15
2003-05-10 18:00:00,2.271,0.9
2003-05-11 06:15:00,2.544,0.59
2003-05-11 19:15:00,2.741,1.1
2003-05-12 07:30:00,3.032,1.15
2003-05-12 20:15:00,3.289,1.21
2003-05-13 08:30:00,3.58,1.89
2003-05-13 21:00:00,3.82,2.32
2003-05-14 09:15:00,4.015,1.74
2003-05-14 21:45:00,4.177,0.85
2003-05-15 10:00:00,4.437,0.48
2003-05-15 22:30:00,4.556,0.85
2003-05-16 10:45:00,4.627,1.21
2003-05-16 23:15:00,4.829,0.56
2003-05-17 11:30:00,4.841,0.48
2003-05-18 00:00:00,4.869,1.05
2003-05-18 12:15:00,4.736,1.05
2003-05-19 00:45:00,4.678,1.1
2003-05-19 13:15:00,4.396,1.46
2003-05-20 14:15:00,3.645,1.33
2003-05-21 02:30:00,3.657,1.1
2003-05-21 15:00:00,2.979,0.52
2003-05-22 03:30:00,3.293,0.99
2003-05-22 16:15:00,2.602,1.27
2003-05-23 04:30:00,3.039,1.15
2003-05-23 17:15:00,2.416,1.33
2003-05-24 05:45:00,2.738,0.56
2003-05-24 18:30:00,2.264,0.85
2003-05-25 06:45:00,2.661,1.15
2003-05-25 19:45:00,2.388,0.9
2003-05-26 07:45:00,2.858,0.52
2003-05-29 10:00:00,3.449,0.35
2003-05-29 22:15:00,3.429,0.32
2003-05-30 10:30:00,3.515,0.29
2003-05-30 23:00:00,3.579,0.42
2003-05-31 11:15:00,3.675,0.38
2003-05-31 23:30:00,3.722,0.45
2003-06-01 11:45:00,3.708,0.38
2003-06-02 00:00:00,3.823,0.52
2003-06-02 12:15:00,3.631,0.48
2003-06-03 00:30:00,3.779,0.56
2003-06-03 13:00:00,3.455,0.99
2003-06-04 01:00:00,3.614,0.94
2003-06-04 13:30:00,3.3,0.38
2003-06-05 01:45:00,3.473,0.99
2003-06-05 14:15:00,3.036,0.76
2003-06-06 02:30:00,3.37,0.99
2003-06-06 15:15:00,2.861,0.99
2003-06-07 03:30:00,2.998,0.8
2003-06-07 16:15:00,2.747,0.63
2003-06-08 04:30:00,2.884,0.52
2003-06-08 17:30:00,2.786,1.1
2003-06-09 05:45:00,2.906,0.8
2003-06-09 18:30:00,2.933,0.99
2003-06-10 06:45:00,3.421,1.15
2003-06-10 19:30:00,3.473,1.33
2003-06-11 07:45:00,3.571,1.1
2003-06-11 20:30:00,3.657,0.67
2003-06-12 08:45:00,3.917,0.9
2003-06-12 21:15:00,4.07,0.94
2003-06-13 09:45:00,4.066,0.59
2003-06-13 22:15:00,4.225,0.52
2003-06-14 10:30:00,4.29,0.29
2003-06-14 23:00:00,4.416,0.29
2003-06-15 11:30:00,4.304,0.52
2003-06-15 23:45:00,4.418,0.35
2003-06-16 12:15:00,4.176,0.35
2003-06-17 00:30:00,4.413,0.23
2003-06-17 13:00:00,3.977,0.63
2003-06-18 01:15:00,4.121,0.76
2003-06-18 14:00:00,3.83,1.59
2003-06-19 02:15:00,3.867,0.9
2003-06-19 15:00:00,3.319,1.53
2003-06-20 03:00:00,3.535,1.97
2003-06-20 15:30:00,2.76,1.74
2003-06-21 04:00:00,3.135,0.85
2003-06-21 16:30:00,2.476,0.42
2003-06-22 04:45:00,2.924,0.85
2003-06-22 17:30:00,2.353,0.76
2003-06-23 05:45:00,2.817,1.33
2003-06-23 18:45:00,2.324,1.39
2003-06-24 07:00:00,2.596,1.1
2003-06-24 19:30:00,2.377,0.45
2003-06-25 07:45:00,2.701,0.29
2003-06-25 20:30:00,2.622,0.67
2003-06-26 08:45:00,2.785,0.71
2003-06-26 21:15:00,3.007,0.52
2003-06-27 09:30:00,3.02,0.59
2003-06-27 22:00:00,3.231,0.99
2003-06-28 10:15:00,3.166,0.8
2003-06-28 22:30:00,3.483,0.29
2003-06-29 10:45:00,3.45,0.32
2003-06-29 23:00:00,3.648,1.05
2003-06-30 11:30:00,3.602,0.76
2003-06-30 23:45:00,3.89,0.42
2003-07-01 12:00:00,3.725,0.85
2003-07-02 00:15:00,3.836,0.94
2003-07-02 12:45:00,3.609,0.99
2003-07-03 01:00:00,3.928,1.53
2003-07-03 13:30:00,3.56,1.15
2003-07-04 01:30:00,3.771,0.99
2003-07-04 14:15:00,3.399,1.1
2003-07-05 02:15:00,3.595,1.05
2003-07-05 15:00:00,3.224,0.9
2003-07-06 03:15:00,3.39,0.71
2003-07-06 15:45:00,3.048,0.52
2003-07-07 04:00:00,3.227,0.76
2003-07-07 16:45:00,3.003,0.94
2003-07-08 05:00:00,3.124,0.99
2003-07-08 17:45:00,2.868,0.45
2003-07-09 06:15:00,3.106,0.35
2003-07-09 19:00:00,3.013,0.38
2003-07-10 07:15:00,3.256,0.8
2003-07-10 20:00:00,3.376,1.21
2003-07-11 08:30:00,3.511,1.53
2003-07-11 21:00:00,3.629,1.27
2003-07-12 09:30:00,3.622,0.52
2003-07-12 22:00:00,3.945,0.32
2003-07-13 10:30:00,3.883,0.52
2003-07-13 22:45:00,4.224,0.63
2003-07-14 11:15:00,3.982,0.59
2003-07-14 23:30:00,4.297,0.48
2003-07-15 12:15:00,3.976,0.35
2003-07-16 00:15:00,4.363,0.48
2003-07-16 13:00:00,3.888,0.38
2003-07-17 01:00:00,4.314,0.52
2003-07-17 13:30:00,3.752,0.94
2003-07-18 01:45:00,4.11,1.27
2003-07-18 14:15:00,3.463,1.15
2003-07-19 02:30:00,3.787,0.85
2003-07-19 14:45:00,3.13,0.67
2003-07-20 03:15:00,3.506,0.67
2003-07-20 15:30:00,2.774,0.67
2003-07-21 04:00:00,3.131,0.63
2003-07-21 16:15:00,2.497,0.99
2003-07-22 04:45:00,2.706,1.05
2003-07-22 17:30:00,2.107,0.71
2003-07-23 05:45:00,2.406,0.8
2003-07-23 18:30:00,2.291,0.94
2003-07-24 07:00:00,2.207,1.05
2003-07-24 19:45:00,2.34,0.85
2003-07-25 08:00:00,2.512,0.9
2003-07-25 20:45:00,2.702,0.9
2003-07-26 09:00:00,2.685,0.63
2003-07-26 21:30:00,3.057,0.59
2003-07-27 09:45:00,3.044,0.8
2003-07-27 22:15:00,3.425,1.1
2003-07-28 10:30:00,3.303,0.76
2003-07-28 22:45:00,3.672,0.85
2003-07-29 11:15:00,3.617,0.8
2003-07-29 23:30:00,3.97,0.71
2003-07-30 11:45:00,3.693,1.21
2003-07-31 00:00:00,4.075,1.1
2003-07-31 12:30:00,3.96,0.9
2003-08-01 00:45:00,4.237,1.05
2003-08-01 13:15:00,3.945,0.9
2003-08-02 01:15:00,4.164,0.8
2003-08-02 13:45:00,3.865,0.63
2003-08-03 02:00:00,4.008,0.59
2003-08-03 14:30:00,3.662,0.29
2003-08-04 02:45:00,3.791,0.32
2003-08-04 15:30:00,3.358,0.32
2003-08-05 03:45:00,3.455,0.56
2003-08-05 16:15:00,3.062,0.59
2003-08-06 04:30:00,3.164,0.45
2003-08-06 17:15:00,2.807,0.35
2003-08-07 05:45:00,2.867,0.48
2003-08-07 18:30:00,2.694,0.52
2003-08-08 07:00:00,2.823,0.26
2003-08-08 19:45:00,2.981,0.29
2003-08-09 08:30:00,3.075,0.38
2003-08-09 21:00:00,3.418,0.35
2003-08-10 09:45:00,3.346,0.76
2003-08-10 22:00:00,3.743,0.67
2003-08-11 10:30:00,3.613,0.85
2003-08-11 22:45:00,4.126,0.8
2003-08-12 11:15:00,3.832,0.59
2003-08-12 23:30:00,4.353,0.76
2003-08-13 12:00:00,3.991,0.8
2003-08-14 00:00:00,4.429,1.15
2003-08-14 12:30:00,3.913,1.27
2003-08-15 00:45:00,4.333,0.99
2003-08-16 01:15:00,4.163,0.38
2003-08-16 13:45:00,3.571,0.32
2003-08-17 02:00:00,3.854,0.76
2003-08-17 14:15:00,3.321,0.71
2003-08-18 02:30:00,3.712,0.8
2003-08-18 14:45:00,3.029,1.1
2003-08-19 03:00:00,3.203,1.66
2003-08-19 15:30:00,2.655,1.46
2003-08-20 03:45:00,2.623,0.85
2003-08-20 16:00:00,2.202,0.85
2003-08-21 05:00:00,2.257,1.39
2003-08-21 17:15:00,2.156,1.74
2003-08-22 06:00:00,1.942,1.27
2003-08-22 18:45:00,1.891,0.45
2003-08-23 07:30:00,1.967,0.52
2003-08-23 20:15:00,2.306,0.29
2003-08-24 08:45:00,2.294,0.23
2003-08-24 21:00:00,2.706,0.76
2003-08-25 09:30:00,2.807,0.59
2003-08-25 21:45:00,3.205,0.8
2003-08-26 10:15:00,3.288,0.71
2003-08-26 22:30:00,3.735,0.59
2003-08-27 11:00:00,3.727,0.48
2003-08-27 23:00:00,4.208,0.63
2003-08-28 11:30:00,4.082,0.76
2003-08-28 23:45:00,4.417,0.94
2003-08-29 12:15:00,4.204,1.33
2003-08-30 00:15:00,4.57,1.1
2003-08-30 12:45:00,4.418,0.71
2003-08-31 01:00:00,4.63,0.76
2003-08-31 13:30:00,4.261,0.85
2003-09-01 01:30:00,4.381,0.8
2003-09-01 14:00:00,4.007,0.42
2003-09-02 02:15:00,4.009,0.52
2003-09-02 15:00:00,3.563,0.48
2003-09-03 03:15:00,3.475,0.32
2003-09-03 15:45:00,3.062,0.26
2003-09-04 04:15:00,2.874,0.32
2003-09-04 17:00:00,2.685,0.32
2003-09-05 05:30:00,2.49,0.59
2003-09-05 18:15:00,2.609,0.52
2003-09-06 07:15:00,2.484,0.76
2003-09-06 19:45:00,2.812,0.99
2003-09-07 08:30:00,2.8,0.52
2003-09-07 21:00:00,3.353,0.59
2003-09-08 09:30:00,3.251,0.63
2003-09-08 21:45:00,3.752,1.1
2003-09-09 10:15:00,3.614,1.59
2003-09-09 22:30:00,4.121,1.59
2003-09-10 11:00:00,3.826,1.33
2003-09-10 23:00:00,4.302,0.56
2003-09-11 11:30:00,3.995,1.15
2003-09-11 23:45:00,4.502,1.46
2003-09-12 12:00:00,3.88,0.94
2003-09-13 00:15:00,4.364,0.56
2003-09-13 12:30:00,3.981,0.71
2003-09-14 00:45:00,4.178,0.63
2003-09-14 13:00:00,3.669,0.67
2003-09-15 01:15:00,3.848,0.48
2003-09-15 13:30:00,3.427,0.45
2003-09-16 01:45:00,3.519,0.45
2003-09-16 14:00:00,3.077,0.48
2003-09-17 02:15:00,3.086,0.38
2003-09-17 14:30:00,2.808,0.76
2003-09-18 03:00:00,2.593,1.27
2003-09-18 15:15:00,2.365,0.8
2003-09-19 03:45:00,2.217,1.21
2003-09-19 16:15:00,1.927,0.38
2003-09-20 05:15:00,1.699,0.38
2003-09-20 18:00:00,1.773,0.63
2003-09-21 07:00:00,1.759,0.76
2003-09-21 19:45:00,2.34,0.85
2003-09-22 08:00:00,2.653,2.32
2003-09-22 20:45:00,2.87,2.61
2003-09-23 09:00:00,2.76,2.51
2003-09-23 21:30:00,3.399,1.21
2003-09-24 09:45:00,3.521,1.05
2003-09-24 22:00:00,3.926,0.99
2003-09-25 10:30:00,4.002,0.59
2003-09-25 22:30:00,4.497,1.27
2003-09-26 11:00:00,4.534,1.27
2003-10-17 02:15:00,2.469,0.59
2003-10-17 14:45:00,2.403,0.76
2003-10-18 03:15:00,1.967,0.63
2003-10-18 15:45:00,2.026,0.71
2003-10-19 04:30:00,1.684,0.76
2003-10-19 17:00:00,1.704,1.05
2003-10-20 06:15:00,1.721,1.33
2003-10-20 18:45:00,2.13,0.71
2003-10-21 07:45:00,2.355,0.45
2003-10-21 20:00:00,2.656,0.94
2003-10-22 08:30:00,2.913,0.76
2003-10-22 20:45:00,3.138,0.99
2003-10-23 09:15:00,3.334,0.9
2003-10-23 21:30:00,3.898,1.21
2003-10-24 10:00:00,4.062,1.46
2003-10-24 22:00:00,4.371,1.27
2003-10-26 11:15:00,4.727,0.94
2003-10-26 23:30:00,4.941,0.35
2003-10-27 11:45:00,4.793,0.8
2003-10-28 00:15:00,4.858,0.8
2003-10-28 12:30:00,4.737,0.85
2003-10-29 01:00:00,4.697,0.85
2003-10-29 13:15:00,4.474,1.46
2003-10-30 01:45:00,4.026,1.97
2003-10-30 14:15:00,3.855,0.94
2003-10-31 02:45:00,3.405,1.21
2003-10-31 15:00:00,3.337,1.33
2003-11-01 04:00:00,2.794,1.59
2003-11-01 16:30:00,2.993,0.99
2003-11-02 05:15:00,3.096,1.39
2003-11-02 18:00:00,3.077,1.46
2003-11-04 08:15:00,2.739,0.94
2003-11-04 20:15:00,3.513,0.99
2003-11-05 09:00:00,3.085,1.21
2003-11-05 21:00:00,3.742,1.33
2003-11-06 09:15:00,3.378,1.05
2003-11-06 21:45:00,3.754,0.59
2003-11-07 10:00:00,3.597,0.8
2003-11-07 22:15:00,3.77,0.9
2003-11-08 10:30:00,3.587,0.99
2003-11-08 22:45:00,3.968,0.85
2003-11-09 11:00:00,3.914,0.94
2003-11-09 23:15:00,3.99,0.8
2003-11-10 11:30:00,3.906,0.63
2003-11-10 23:45:00,3.755,0.59
2003-11-17 16:30:00,2.27,1.27
2003-11-18 05:45:00,2.102,1.39
2003-11-18 17:45:00,2.513,1.59
2003-11-19 07:00:00,2.674,2.05
2003-11-19 19:00:00,2.728,0.76
2003-11-20 07:45:00,3.125,1.1
2003-11-20 20:00:00,3.432,0.9
2003-11-21 08:30:00,3.587,0.56
2003-11-21 20:45:00,3.899,0.52
2003-11-22 09:15:00,4.16,0.38
2003-11-22 21:30:00,4.445,0.35
2003-11-23 10:00:00,4.517,0.42
2003-11-23 22:15:00,4.609,0.35
2003-11-24 10:45:00,4.702,0.56
2003-11-24 23:00:00,4.956,1.27
2003-11-26 00:00:00,4.859,0.85
2003-11-27 00:45:00,4.524,2.05
2003-11-27 13:15:00,4.373,1.74
2003-11-28 01:45:00,3.884,1.59
2003-11-28 14:00:00,3.97,0.9
2003-11-29 02:30:00,3.53,1.21
2003-11-29 15:00:00,4.184,2.23
2003-11-30 03:45:00,2.848,1.97
2003-11-30 16:00:00,3.185,0.71
2003-12-01 04:45:00,2.458,0.99
2003-12-01 17:00:00,2.673,1.81
2003-12-02 06:15:00,2.008,1.21
2003-12-02 18:30:00,2.796,0.48
2003-12-03 07:15:00,2.404,0.32
2003-12-03 19:30:00,2.801,0.45
2003-12-04 08:00:00,2.45,0.29
2003-12-04 20:15:00,2.899,0.29
2003-12-05 08:45:00,2.895,0.29
2003-12-05 21:00:00,3.181,0.35
2003-12-06 09:30:00,3.013,0.76
2003-12-06 21:45:00,3.188,0.76
2003-12-07 10:00:00,3.184,0.63
2003-12-07 22:30:00,3.42,0.67
2003-12-08 10:45:00,3.404,0.94
2003-12-08 23:00:00,3.622,0.94
2003-12-09 11:15:00,3.731,0.99
2003-12-09 23:30:00,3.656,0.59
2003-12-10 11:45:00,3.778,0.85
2003-12-11 00:00:00,3.698,0.99
2003-12-11 12:15:00,3.796,1.59
2003-12-12 00:45:00,3.32,1.21
2003-12-12 13:00:00,3.637,1.1
2003-12-13 01:15:00,3.502,1.33
2003-12-13 13:30:00,3.566,2.41
2003-12-15 02:45:00,2.627,2.05
2003-12-15 15:00:00,3.03,1.53
2003-12-16 03:30:00,2.504,0.42
2003-12-16 16:00:00,2.991,0.8
2003-12-17 04:30:00,2.521,0.9
2003-12-17 17:00:00,2.836,0.67
2003-12-18 05:45:00,2.663,0.76
2003-12-18 18:15:00,2.984,0.52
2003-12-19 07:00:00,3.008,0.76
2003-12-19 19:15:00,3.228,0.38
2003-12-20 08:00:00,3.446,0.71
2003-12-22 09:45:00,3.933,2.41
2003-12-22 22:15:00,4.191,2.14
2003-12-23 23:00:00,4.343,1.53
2003-12-24 11:15:00,4.568,1.21
2003-12-24 23:45:00,4.465,1.39
2003-12-25 12:00:00,4.7,1.66
2003-12-26 00:45:00,4.381,1.33
2003-12-27 01:30:00,4.202,2.23
2003-12-27 13:45:00,4.44,1.97
2003-12-29 03:15:00,3.042,1.97
2003-12-29 15:30:00,3.416,0.42
2003-12-30 03:45:00,2.624,0.38
2003-12-30 16:15:00,3.044,0.56
2003-12-31 04:45:00,2.159,0.76
2003-12-31 17:15:00,2.683,1.39
2004-01-01 05:45:00,2.646,2.71
2004-01-02 07:15:00,1.925,2.23
2004-01-02 19:30:00,2.264,0.56
2004-01-03 08:15:00,2.462,0.8
2004-01-03 20:30:00,2.624,1.21
2004-01-04 09:00:00,2.64,0.9
2004-01-04 21:15:00,3.061,0.99
2004-01-05 09:45:00,3.149,0.9
2004-01-05 22:00:00,3.276,0.99
2004-01-06 10:15:00,3.543,1.81
2004-01-06 22:45:00,3.272,1.53
2004-01-07 11:00:00,3.817,1.05
2004-01-07 23:15:00,3.823,1.21
2004-01-08 11:30:00,4.216,1.97
2004-01-08 23:45:00,3.805,1.74
2004-01-10 00:30:00,3.581,1.81
2004-01-10 12:30:00,4.036,1.27
2004-01-11 01:00:00,3.912,2.14
2004-01-12 13:45:00,4.065,1.66
2004-01-14 15:15:00,3.461,2.23
2004-01-15 04:00:00,3.066,2.41
2004-01-15 16:30:00,3.409,1.66
2004-01-16 17:30:00,2.957,2.23
2004-01-17 06:15:00,2.939,1.05
2004-01-17 18:45:00,2.849,1.05
2004-01-18 07:30:00,2.822,1.1
2004-01-18 20:00:00,3.173,2.05
2004-01-19 08:30:00,3.514,2.41
2004-01-19 21:00:00,3.677,2.51
2004-01-20 09:30:00,3.851,1.66
2004-01-20 22:00:00,3.785,1.27
2004-01-21 10:30:00,4.036,0.76
2004-01-21 23:00:00,4.097,0.59
2004-01-22 11:15:00,4.64,0.76
2004-01-22 23:45:00,4.22,0.52
2004-01-23 12:00:00,4.715,0.52
2004-01-24 00:30:00,4.329,1.53
2004-01-24 12:45:00,4.661,2.14
2004-01-25 01:15:00,4.075,1.74
2004-01-25 13:30:00,4.431,0.99
2004-01-26 02:00:00,3.89,0.35
2004-01-26 14:00:00,4.175,0.85
2004-01-27 02:30:00,3.206,1.1
2004-01-27 15:00:00,3.751,2.32
2004-01-29 04:00:00,2.383,2.61
2004-01-29 16:15:00,2.928,2.14
2004-01-30 04:45:00,2.461,1.74
2004-01-30 17:15:00,2.685,1.53
2004-01-31 06:00:00,2.245,1.59
2004-01-31 18:45:00,2.708,1.97
2004-02-01 07:30:00,2.178,1.46
2004-02-01 20:00:00,2.686,2.05
2004-02-02 09:00:00,2.407,1.89
2004-02-02 21:15:00,2.782,1.74
2004-02-03 09:30:00,3.277,2.23
